time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1782730200,24681.6,24692.2,24681,24686,24688,24718.526041910427,24698.836964068498,24683.32722686987,52
1782730500,24685.9,24692,24680.4,24681.9,24688,24718.161603682463,24698.172769399145,24683.191300501312,39
1782730800,24683.2,24692.5,24675.3,24679.6,24688,24717.777906133386,24697.44442550114,24682.84927188214,55
1782731100,24680.6,24693.2,24678.1,24687.5,24688,24717.47663343554,24697.054448030507,24683.292198369556,29
1782731400,24685.9,24697.8,24675.5,24679.1,24688,24717.09477638643,24696.35035202931,24682.89294138198,27
1782731700,24678.6,24684,24667,24669.4,24688,24716.620201497015,24695.29347547914,24681.6078993456,51
1782732000,24671.5,24674.4,24650.7,24660.4,24688,24716.060796506994,24693.92510389172,24679.588099407923,90
1782732300,24661.4,24672.4,24659.4,24659.7,24688,24715.49999256165,24692.582942954792,24677.693994702408,64
1782732600,24658.9,24698.9,24651.9,24662,24688,24714.967654327207,24691.383611858524,24676.199328540275,264
1782732900,24661.5,24661.5,24636.7,24640.4,24688,24714.225687617483,24689.384254530738,24672.789868679298,76
1782733200,24641.6,24661.7,24636.3,24658,24688,24713.6662280392,24688.153499451102,24671.38130975746,86
1782733500,24658.3,24677.9,24657.6,24672.7,24658,24713.258603879607,24687.547479864785,24671.506899304368,51
