time,open,high,low,close,DP,EMA,EMA,EMA,Volume
1782699000,24709.7,24715.7,24709.2,24715.2,24722,,24720.424774966894,24717.846291730304,5
1782699060,24714.2,24715.5,24706.8,24707.3,24722,,24719.910077909368,24716.841882994086,0
1782699120,24706.3,24712.8,24705.3,24706.8,24722,,24719.395957207038,24715.885513185123,3
1782699180,24706.3,24706.8,24694.8,24696.3,24722,,24718.490233394998,24714.02022621511,3
1782699240,24697.3,24700.3,24689.8,24693.3,24722,,24717.502381104998,24712.04687133748,1
1782699300,24692.8,24697.1,24684.3,24697.1,24722,,24716.70228772833,24710.62335978153,3
1782699360,24698.1,24707.3,24693.8,24704.3,24722,,24716.21592350369,24710.02113504043,3
1782699420,24705.8,24712.8,24703.8,24709.3,24722,,24715.944710817268,24709.952455512772,1
1782699480,24710.3,24717.8,24709.3,24717.3,24722,,24715.99785941267,24710.65222165441,0
1782699540,24718.8,24721.8,24714.8,24719.3,24722,24729.1265,24716.12735512198,24711.475819592088,3
1782699600,24719.8,24726.8,24718.3,24722.8,24722,24729.06354975124,24716.389027470137,24712.55431296427,2
1782699660,24722.3,24729.8,24720.8,24727.8,24722,24729.0509771169,24716.836516588955,24714.00628315815,0
1782699720,24727.3,24735.8,24726.3,24734.8,24722,24729.108181324693,24717.5409669188,24715.986637143087,0
1782699780,24735.8,24741.3,24733.3,24734.8,24722,24729.164816336386,24718.217791745516,24717.778385986603,2
1782699840,24733.8,24737.8,24732.8,24737.3,24722,24729.245763437517,24718.96611363785,24719.637587321213,0
1782699900,24737.8,24737.8,24732.3,24735.8,24722,24729.310979721722,24719.626266044208,24721.176864719193,0
1782699960,24736.3,24745.8,24735.8,24745.8,24722,24729.475049575238,24720.652686983653,24723.52192522213,0
1782700020,24744.3,24757.3,24744.3,24756.3,24722,24729.741964504836,24722.05062082743,24726.643646629545,2
1782700080,24756.8,24757.4,24750.9,24754.8,24722,24729.991298191355,24723.334910206748,24729.3252040934,0
1782700140,24755.8,24756.3,24746.8,24750.8,24722,24730.198349950646,24724.41197255158,24731.37042275117,0
1782700200,24750.3,24754.8,24748.8,24754.3,24722,24730.43816736407,24725.584052059363,24733.55419201296,0
1782700260,24753.8,24754.3,24746.8,24748.3,24722,24730.61589704204,24726.47487354723,24734.958554678393,2
1782700320,24748.8,24756.3,24746.8,24753.8,24722,24730.846584633662,24727.546447133613,24736.752978042354,0
1782700380,24754.3,24756.3,24748.8,24750.3,24722,24731.040150955716,24728.438743324452,24738.043170609748,0
1782700440,24749.8,24749.8,24745.8,24747.8,24722,24731.206915622824,24729.19800829212,24738.97239245644,0
1782700500,24747.3,24748.8,24742.8,24745.3,24722,24731.34714531812,24729.829458947333,24739.575021746303,0
1782700560,24745.8,24747.3,24741.3,24742.3,24722,24731.456128946793,24730.31849977293,24739.83454348475,1
1782700620,24742.8,24744.8,24739.8,24741.8,24722,24731.559053036875,24730.768754683795,24740.021729819535,2
1782700680,24742.3,24749.8,24739.8,24749.8,24722,24731.740554996708,24731.51507802953,24740.952993646246,2
1782700740,24752.3,24753.3,24745.8,24746.8,24722,24731.89040022062,24732.114486734255,24741.50985139422,3
1782700800,24745.8,24748.8,24742.8,24747.3,24722,24732.043729571662,24732.709997058402,24742.061294118583,0
1782700860,24746.8,24751.3,24746.8,24749.3,24722,24732.215433755027,24733.360585409053,24742.750694678718,0
1782700920,24748.3,24752.3,24747.8,24749.3,24722,24732.38542943906,24733.98566049105,24743.37443804265,0
1782700980,24749.8,24750.8,24748.3,24748.8,24722,24732.548758499368,24734.566614981595,24743.891158229064,0
1782701040,24748.3,24750.8,24746.8,24750.8,24722,24732.73036289241,24735.20321831565,24744.549143159627,0
1782701100,24750.3,24754.8,24750.3,24754.8,24758,24732.949961271588,24735.971719558176,24745.525415239663,0
1782701160,24755.8,24757.3,24750.8,24753.3,24758,24733.152449219135,24736.65125996766,24746.265851883505,0
1782701220,24753.8,24757.8,24751.8,24754.3,24758,24733.36287260999,24737.343367419908,24747.03100884698,0
1782701280,24753.8,24757.3,24752.3,24756.8,24758,24733.596077857652,24738.106372619128,24747.96138895679,0
1782701340,24755.3,24759.3,24753.3,24759.3,24758,24733.85183827698,24738.937495261514,24749.04125667519,0
1782701400,24757.8,24758.3,24755.3,24755.8,24758,24734.070227945867,24739.59876995714,24749.68494651565,0
