time,open,high,low,close
1775721900,23825.55,23829.46,23802.59,23806.62
1775722200,23806.6,23810.59,23800.62,23807.2
1775722500,23807.47,23835.6,23807.47,23830.85
1775722800,23830.32,23836.49,23809.9,23817.15
1775723100,23818.02,23821.01,23787.86,23788.06
1775723400,23789.66,23803.04,23779.6,23786.89
1775723700,23785.95,23792.07,23779.23,23784.79
1775724000,23785.38,23799.52,23775.81,23799.52
1775724300,23799.79,23811.0,23781.13,23782.95
1775724600,23782.85,23782.85,23761.66,23769.02
1775724900,23767.99,23776.08,23763.5,23767.42
1775725200,23766.6,23767.15,23747.47,23764.0
1775725500,23764.1,23784.65,23764.1,23780.07
1775725800,23780.0,23798.47,23779.77,23790.76
1775726100,23791.01,23812.81,23788.94,23802.96
1775726400,23803.26,23806.02,23783.44,23797.07
1775726700,23797.04,23803.31,23788.61,23802.55
1775727000,23801.73,23805.48,23784.77,23787.19
1775727300,23788.65,23791.53,23778.43,23791.16
1775727600,23790.98,23793.94,23780.22,23780.78
1775727900,23781.14,23801.3,23781.01,23801.3
1775728200,23800.89,23800.89,23785.46,23793.9
1775728500,23794.28,23800.97,23788.83,23800.32
1775728800,23800.85,23813.87,23794.9,23796.6
1775729100,23796.33,23796.38,23779.72,23787.65
1775729400,23788.73,23789.81,23777.59,23781.28
1775729700,23780.83,23790.99,23774.31,23790.99
1775730000,23790.63,23812.66,23789.43,23809.98
1775730300,23811.17,23812.54,23794.23,23799.63
1775730600,23799.43,23814.07,23796.78,23798.29
1775730900,23797.7,23797.7,23787.17,23794.63
1775731200,23794.61,23812.74,23791.78,23809.61
1775731500,23809.03,23810.9,23792.62,23809.53
1775731800,23808.72,23809.08,23777.59,23789.85
1775732100,23790.07,23794.7,23767.7,23767.7
1775732400,23768.55,23782.96,23765.51,23771.44
1775732700,23771.85,23781.26,23764.03,23779.86
1775733000,23780.07,23780.07,23763.13,23763.41
1775733300,23763.22,23767.32,23758.04,23762.3
1775733600,23762.47,23767.98,23760.61,23767.98
1775733900,23768.03,23779.93,23753.93,23777.2
1775734200,23776.82,23792.6,23776.6,23792.6
1775734500,23794.29,23814.1,23793.66,23813.41
1775734800,23813.73,23826.59,23803.76,23815.46
1775735100,23816.18,23838.86,23816.18,23829.9
1775735400,23830.67,23837.43,23828.32,23834.2
1775735700,23833.19,23833.68,23827.91,23831.53
1775736000,23830.96,23839.7,23820.51,23821.36
1775736300,23821.59,23822.14,23811.28,23818.16
1775736600,23819.48,23828.24,23819.03,23821.3
1775736900,23822.18,23822.62,23811.76,23817.84
1775737200,23817.9,23819.09,23800.32,23805.81
1775737500,23805.73,23833.37,23805.73,23833.37
1775737800,23834.1,23841.65,23801.17,23814.79
1775738100,23814.87,23822.85,23802.77,23803.1
1775738400,23803.29,23840.2,23799.94,23804.26
1775738700,23804.64,23811.88,23774.87,23796.1
1775739000,23795.57,23796.03,23777.97,23784.06
1775739300,23783.87,23785.8,23765.83,23770.39
1775739600,23770.98,23778.91,23755.41,23773.92
1775739900,23773.81,23776.72,23748.03,23749.87
1775740200,23749.76,23767.0,23748.16,23757.89
1775740500,23758.33,23767.29,23744.13,23744.13
1775740800,23744.1,23754.08,23741.58,23746.69
1775741100,23746.61,23771.54,23741.45,23769.32
1775741400,23771.23,23778.2,23739.48,23740.38
1775741700,23739.38,23754.72,23726.49,23734.51
1775742000,23735.32,23754.71,23728.73,23746.26
1775742300,23746.71,23748.73,23721.41,23740.05
1775742600,23742.07,23742.07,23693.78,23693.78
1775742900,23692.7,23716.85,23688.26,23714.47
1775743200,23716.67,23725.49,23699.09,23724.91
1775743500,23723.59,23730.19,23708.65,23709.32
1775743800,23706.96,23725.58,23685.17,23712.96
1775744100,23712.83,23716.89,23673.59,23678.09
1775744400,23681.34,23711.92,23681.32,23698.38
1775744700,23697.89,23698.93,23673.12,23679.96
1775745000,23681.92,23699.45,23681.92,23686.79
1775745300,23687.54,23705.92,23676.71,23705.92
1775745600,23705.94,23714.14,23691.61,23697.63
1775745900,23697.82,23718.06,23693.18,23702.31
1775746200,23701.73,23717.37,23692.89,23692.89
1775746500,23693.28,23723.38,23693.28,23707.92
1775746800,23708.57,23708.83,23676.06,23686.05
1775747100,23686.44,23701.94,23686.44,23691.02
1775747400,23690.48,23714.18,23684.01,23712.96
1775747700,23712.57,23763.66,23710.99,23759.52
1775748000,23759.54,23762.85,23734.93,23755.13
1775748300,23754.33,23759.58,23741.88,23757.09
1775804400,23827.54,23842.1,23823.43,23832.16
1775804700,23831.1,23843.6,23812.53,23841.09
1775805000,23840.66,23845.06,23813.24,23815.12
1775805300,23816.66,23820.41,23801.63,23804.22
1775805600,23804.51,23835.18,23803.82,23830.84
1775805900,23831.33,23852.92,23828.99,23847.28
1775806200,23847.66,23855.56,23842.64,23853.02
1775806500,23853.31,23867.01,23851.85,23860.05
1775806800,23859.5,23860.66,23850.69,23850.93
1775807100,23850.46,23850.46,23831.64,23843.55
1775807400,23843.77,23865.64,23831.57,23864.28
1775807700,23864.43,23871.97,23847.71,23856.21
1775808000,23855.59,23860.71,23840.39,23840.88
1775808300,23840.3,23851.34,23821.29,23848.65
1775808600,23848.2,23849.7,23834.56,23840.17
1775808900,23840.52,23842.09,23824.33,23829.83
1775809200,23829.86,23843.48,23829.86,23841.53
1775809500,23842.14,23857.47,23842.14,23847.57
1775809800,23846.98,23856.73,23841.41,23844.38
1775810100,23844.91,23845.84,23834.17,23838.14
1775810400,23838.04,23850.71,23834.4,23844.58
1775810700,23845.05,23847.57,23809.39,23814.04
1775811000,23813.96,23822.55,23782.44,23783.55
1775811300,23783.59,23784.49,23767.71,23780.14
1775811600,23780.49,23810.48,23779.79,23809.42
1775811900,23809.48,23809.48,23789.31,23789.31
1775812200,23789.49,23805.63,23788.36,23803.68
1775812500,23803.46,23920.12,23796.4,23905.39
1775812800,23904.54,23904.54,23835.56,23837.11
1775813100,23835.69,23867.95,23821.87,23867.44
1775813400,23867.41,23875.25,23843.26,23861.95
1775813700,23862.65,23886.18,23862.62,23878.76
1775814000,23878.36,23909.84,23878.09,23907.53
1775814300,23907.62,23924.11,23897.42,23918.24
1775814600,23925.69,23951.55,23907.32,23940.96
1775814900,23946.21,23946.21,23922.0,23933.8
1775815200,23937.91,23942.91,23909.49,23915.71
1775815500,23915.8,23916.2,23885.8,23901.54
1775815800,23901.27,23909.14,23890.12,23890.79
1775816100,23889.86,23927.02,23889.86,23926.3
1775816400,23927.3,23956.88,23924.44,23950.34
1775816700,23950.08,23977.92,23948.5,23975.15
1775817000,23974.75,23982.6,23967.2,23972.58
1775817300,23972.98,23972.98,23955.47,23958.67
1775817600,23958.53,23987.03,23958.53,23970.97
1775817900,23971.42,23995.86,23967.62,23994.68
1775818200,23994.14,24005.74,23989.79,23993.62
1775818500,23993.59,23995.11,23981.5,23983.81
1775818800,23983.71,24004.22,23983.71,24002.14
1775819100,24002.23,24002.23,23975.31,23976.25
1775819400,23975.85,23996.24,23971.16,23992.29
1775819700,23991.89,23995.42,23977.06,23994.34
1775820000,23994.43,24008.66,23993.54,24005.17
1775820300,24005.04,24005.04,23989.23,23990.53
1775820600,23990.39,23993.12,23974.8,23975.06
1775820900,23975.19,23990.02,23975.19,23988.09
1775821200,23987.84,23992.23,23982.96,23986.99
1775821500,23987.28,23991.06,23980.23,23983.06
1775821800,23983.2,23990.06,23971.25,23982.81
1775822100,23982.95,23983.82,23953.96,23963.74
1775822400,23964.41,23979.89,23954.33,23979.89
1775822700,23979.97,24000.13,23974.76,23990.29
1775823000,23990.25,23991.84,23981.85,23986.53
1775823300,23986.61,23999.87,23979.71,23994.4
1775823600,23991.78,24001.97,23981.27,23982.1
1775823900,23981.7,23995.38,23978.11,23995.38
1775824200,23994.86,24043.59,23994.86,24008.95
1775824500,24007.37,24019.17,24003.85,24016.94
1775824800,24016.72,24021.31,23998.63,24006.25
1775825100,24006.77,24011.4,23992.7,24001.23
1775825400,24001.28,24005.27,23986.8,23986.8
1775825700,23987.63,23987.98,23973.55,23975.98
1775826000,23975.96,23985.11,23963.55,23984.84
1775826300,23985.1,24000.78,23984.7,23996.82
1775826600,23996.33,23996.39,23974.42,23977.77
1775826900,23972.75,23974.16,23966.7,23972.21
1775827200,23972.16,23981.25,23971.84,23979.35
1775827500,23979.34,23986.26,23979.22,23982.17
1775827800,23983.84,23990.15,23947.7,23948.16
1775828100,23947.68,23947.68,23919.56,23926.43
1775828400,23925.68,23926.54,23902.05,23912.14
1775828700,23912.23,23916.04,23880.22,23891.43
1775829000,23891.71,23893.0,23872.39,23878.8
1775829300,23877.63,23921.3,23868.39,23921.3
1775829600,23923.2,23923.2,23898.67,23918.79
1775829900,23918.64,23929.22,23905.29,23918.78
1775830200,23918.73,23954.45,23911.24,23954.45
1775830500,23954.12,23963.43,23949.91,23959.66
1775830800,23959.43,23963.12,23950.88,23962.48
1775831100,23962.82,23970.59,23958.2,23967.22
1775831400,23967.38,23974.87,23948.65,23949.3
1775831700,23948.94,23952.4,23937.21,23942.13
1775832000,23940.92,23940.92,23882.12,23898.68
1775832300,23898.77,23902.38,23873.88,23873.88
1775832600,23873.95,23888.49,23868.18,23868.19
1775832900,23869.55,23881.61,23860.61,23870.01
1775833200,23870.48,23870.67,23848.88,23857.91
1775833500,23858.07,23882.85,23857.4,23882.12
1775833800,23881.74,23898.39,23879.63,23889.14
1775834100,23888.8,23897.34,23870.07,23876.93
1775834400,23877.09,23894.71,23877.09,23894.53
1775834700,23894.63,23894.63,23855.78,23855.78
1776063600,23562.19,23580.5,23559.74,23572.92
1776063900,23573.49,23581.76,23561.04,23562.09
1776064200,23563.7,23585.61,23556.32,23585.61
1776064500,23584.35,23585.38,23564.34,23578.85
1776064800,23578.61,23579.03,23553.8,23559.32
1776065100,23559.8,23577.89,23553.97,23573.82
1776065400,23574.3,23580.89,23557.01,23559.26
1776065700,23559.76,23565.24,23545.69,23560.24
1776066000,23560.75,23579.93,23559.98,23579.93
1776066300,23579.96,23592.87,23566.89,23585.68
1776066600,23585.78,23589.77,23569.31,23581.37
1776066900,23581.57,23593.61,23580.31,23586.47
1776067200,23584.68,23614.26,23584.35,23605.67
1776067500,23605.14,23607.95,23571.95,23575.64
1776067800,23575.37,23575.37,23562.38,23569.08
1776068100,23568.66,23588.48,23561.34,23587.18
1776068400,23587.1,23592.48,23569.07,23591.4
1776068700,23592.1,23605.4,23591.44,23593.35
1776069000,23592.86,23598.2,23580.39,23580.39
1776069300,23579.73,23588.81,23561.27,23562.21
1776069600,23562.15,23565.79,23553.51,23560.6
1776069900,23562.97,23566.73,23555.03,23562.3
1776070200,23562.82,23572.6,23556.15,23571.93
1776070500,23571.77,23575.8,23560.68,23575.31
1776070800,23576.16,23607.0,23576.16,23600.35
1776071100,23600.24,23609.7,23595.89,23596.13
1776071400,23596.42,23596.62,23586.56,23593.64
1776071700,23593.5,23608.26,23588.67,23607.8
1776072000,23608.02,23609.77,23589.27,23591.44
1776072300,23591.36,23591.83,23582.93,23583.18
1776072600,23582.92,23587.28,23579.04,23582.46
1776072900,23582.75,23586.75,23568.8,23571.3
1776073200,23570.63,23570.63,23558.34,23563.32
1776073500,23563.63,23565.44,23544.6,23545.12
1776073800,23545.05,23555.7,23538.36,23555.21
1776074100,23555.16,23562.29,23554.12,23561.87
1776074400,23561.63,23579.28,23561.63,23576.03
1776074700,23576.39,23576.86,23560.84,23570.12
1776075000,23569.99,23587.76,23564.76,23587.76
1776075300,23587.71,23587.71,23570.57,23579.19
1776075600,23578.68,23582.54,23570.7,23572.71
1776075900,23572.87,23574.66,23567.56,23572.45
1776076200,23572.75,23580.64,23572.16,23577.27
1776076500,23577.35,23579.96,23567.2,23570.89
1776076800,23571.03,23575.17,23560.98,23564.22
1776077100,23564.54,23579.16,23560.86,23571.74
1776077400,23570.91,23570.91,23553.61,23553.61
1776077700,23553.55,23567.02,23553.2,23567.02
1776078000,23567.12,23586.06,23567.12,23574.61
1776078300,23574.77,23580.7,23565.71,23568.59
1776078600,23568.75,23576.88,23568.67,23569.99
1776078900,23569.17,23575.86,23564.6,23564.78
1776079200,23564.86,23568.88,23550.86,23551.57
1776079500,23551.73,23552.79,23538.75,23542.98
1776079800,23542.82,23551.52,23533.54,23542.54
1776080100,23541.87,23542.37,23506.23,23516.69
1776080400,23516.41,23532.83,23506.62,23528.05
1776080700,23528.29,23540.04,23514.33,23514.33
1776081000,23513.83,23513.86,23497.38,23498.35
1776081300,23498.64,23500.58,23488.67,23493.29
1776081600,23493.38,23518.38,23482.01,23485.0
1776081900,23485.08,23517.92,23485.08,23516.71
1776082200,23517.02,23531.17,23517.02,23526.57
1776082500,23526.4,23532.0,23517.87,23527.1
1776082800,23527.57,23531.63,23521.91,23525.52
1776083100,23525.74,23526.32,23517.57,23522.31
1776083400,23523.09,23527.42,23513.34,23523.99
1776083700,23523.98,23524.94,23509.07,23511.55
1776084000,23512.23,23523.61,23509.72,23512.19
1776084300,23513.15,23533.66,23511.56,23524.96
1776084600,23525.18,23543.59,23520.79,23542.02
1776084900,23542.0,23548.25,23531.49,23548.25
1776085200,23548.81,23560.6,23547.52,23557.35
1776085500,23557.4,23561.25,23548.77,23549.17
1776085800,23549.31,23566.13,23549.31,23563.24
1776086100,23563.65,23575.37,23561.66,23573.56
1776086400,23573.46,23576.83,23566.9,23576.83
1776086700,23576.91,23595.27,23574.4,23592.13
1776087000,23590.3,23598.83,23573.57,23584.87
1776087300,23585.85,23586.62,23567.7,23574.68
1776087600,23575.04,23600.74,23574.54,23598.86
1776087900,23599.43,23694.82,23595.07,23694.82
1776088200,23703.01,23738.53,23667.91,23689.76
1776088500,23690.55,23720.57,23682.21,23720.57
1776088800,23720.31,23722.75,23689.87,23707.33
1776089100,23707.3,23719.09,23697.28,23705.59
1776089400,23705.19,23711.26,23695.8,23708.4
1776089700,23708.25,23713.45,23696.26,23712.69
1776090000,23712.91,23728.23,23689.48,23717.02
1776090300,23717.54,23726.95,23707.96,23724.46
1776090600,23724.49,23741.84,23720.67,23729.93
1776090900,23728.74,23733.82,23722.45,23727.24
1776091200,23727.58,23739.76,23723.94,23738.29
1776091500,23738.86,23740.16,23707.24,23710.32
1776091800,23710.4,23730.1,23703.41,23730.1
1776092100,23729.88,23751.98,23722.91,23744.42
1776092400,23743.37,23744.83,23708.43,23730.8
1776092700,23731.21,23747.69,23726.07,23746.42
1776093000,23746.39,23756.85,23736.87,23745.57
1776093300,23745.92,23752.25,23735.06,23735.06
1776093600,23735.5,23750.04,23735.5,23737.06
1776093900,23737.17,23749.9,23732.6,23748.39
1776150000,23953.93,23978.83,23948.58,23970.9
1776150300,23969.34,24011.75,23966.02,24004.74
1776150600,24003.3,24006.0,23974.22,23991.73
1776150900,23991.49,24002.06,23974.1,23974.35
1776151200,23974.09,23998.66,23969.36,23969.36
1776151500,23968.35,23998.25,23966.43,23995.93
1776151800,23996.07,24017.74,23989.41,23993.78
1776152100,23994.01,24008.81,23989.09,24002.84
1776152400,24003.02,24012.65,23984.59,23991.34
1776152700,23991.88,24002.61,23987.44,23987.44
1776153000,23987.13,23991.07,23968.83,23981.2
1776153300,23981.1,24002.08,23980.76,23997.2
1776153600,23997.3,24004.62,23976.54,24001.27
1776153900,24001.36,24011.89,23990.71,23993.15
1776154200,23993.42,24006.72,23973.9,23997.29
1776154500,23997.05,24006.87,23979.35,24004.73
1776154800,24005.19,24005.19,23984.45,23987.71
1776155100,23988.5,24000.88,23988.5,23996.9
1776155400,23997.19,24009.06,23987.25,23992.94
1776155700,23992.98,24002.45,23990.81,23995.98
1776156000,23995.87,23995.87,23978.4,23992.62
1776156300,23992.71,24001.07,23991.65,23997.98
1776156600,23997.6,24018.02,23995.06,24018.02
1776156900,24019.34,24035.59,24015.11,24033.53
1776157200,24033.56,24053.28,24027.0,24027.28
1776157500,24027.61,24030.03,24013.48,24025.48
1776157800,24025.61,24028.4,24022.78,24023.24
1776158100,24023.69,24025.45,23998.24,23998.24
1776158400,23998.11,24004.81,23988.86,24001.02
1776158700,24000.73,24001.51,23984.37,23987.11
1776159000,23986.62,23986.62,23965.98,23975.19
1776159300,23975.13,23979.97,23970.01,23976.54
1776159600,23976.72,23983.08,23959.23,23965.64
1776159900,23966.08,23966.63,23944.88,23952.24
1776160200,23952.02,23966.47,23951.8,23955.47
1776160500,23956.85,23973.71,23956.85,23971.86
1776160800,23972.13,23975.64,23953.79,23955.9
1776161100,23957.63,23972.98,23956.94,23967.48
1776161400,23967.11,23971.02,23960.25,23965.03
1776161700,23964.84,23983.78,23960.86,23982.61
1776162000,23980.64,23982.76,23976.15,23978.56
1776162300,23978.66,23979.09,23967.45,23972.77
1776162600,23972.91,23972.91,23950.75,23959.23
1776162900,23959.63,23971.66,23941.09,23943.69
1776163200,23944.14,23945.99,23938.11,23940.34
1776163500,23940.61,23958.38,23939.01,23957.03
1776163800,23957.33,23959.93,23946.69,23946.94
1776164100,23947.23,23958.06,23945.05,23954.49
1776164400,23954.99,23958.46,23948.08,23957.24
1776164700,23957.89,23968.91,23956.3,23957.19
1776165000,23959.46,23971.95,23950.02,23950.62
1776165300,23950.49,23967.21,23944.96,23966.38
1776165600,23966.42,23975.44,23966.42,23972.43
1776165900,23972.34,23991.45,23972.34,23984.53
1776166200,23984.57,23988.71,23976.66,23977.63
1776166500,23977.41,23983.79,23971.91,23979.63
1776166800,23978.57,23982.96,23971.28,23972.91
1776167100,23972.88,23974.13,23963.59,23963.67
1776167400,23964.27,23975.52,23963.79,23975.52
1776167700,23975.23,24043.83,23972.58,24010.45
1776168000,24010.71,24017.63,23993.86,23993.86
1776168300,23993.79,24001.39,23988.34,23999.79
1776168600,23999.15,24007.27,23989.25,23997.63
1776168900,23996.62,24016.73,23995.5,24006.45
1776169200,24006.2,24006.55,23987.81,24005.05
1776169500,24005.32,24029.51,24004.02,24029.2
1776169800,24031.07,24085.17,24005.63,24020.37
1776170100,24020.24,24028.58,24009.84,24026.31
1776170400,24026.03,24031.33,24022.68,24025.52
1776170700,24025.68,24030.15,24014.99,24025.41
1776171000,24025.66,24026.44,24005.25,24013.5
1776171300,24013.23,24022.35,24013.23,24022.35
1776171600,24022.21,24028.06,24010.1,24027.46
1776171900,24026.82,24031.3,24020.73,24023.73
1776172200,24023.6,24040.17,24023.15,24036.94
1776172500,24036.77,24050.34,24036.15,24044.49
1776172800,24044.41,24050.13,24034.61,24049.68
1776173100,24047.73,24047.81,24032.86,24037.93
1776173400,24036.03,24046.3,24017.39,24025.88
1776173700,24025.71,24054.93,24020.47,24039.42
1776174000,24039.49,24053.14,24029.2,24047.35
1776174300,24047.19,24047.19,24028.68,24037.84
1776174600,24037.42,24046.58,24028.99,24044.93
1776174900,24045.32,24059.73,24044.63,24048.19
1776175200,24048.72,24070.59,24044.43,24046.01
1776175500,24046.96,24082.53,24040.04,24082.53
1776175800,24080.4,24085.58,24066.99,24085.58
1776176100,24086.13,24087.3,24059.27,24060.93
1776176400,24061.06,24066.81,24047.95,24050.36
1776176700,24050.86,24058.26,24041.62,24052.17
1776177000,24052.12,24057.34,24037.11,24057.07
1776177300,24056.59,24069.22,24047.85,24051.69
1776177600,24051.4,24061.76,24045.87,24057.39
1776177900,24057.52,24065.29,24054.01,24060.11
1776178200,24060.16,24067.14,24052.71,24062.82
1776178500,24061.96,24066.24,24053.61,24055.12
1776178800,24054.66,24055.13,24041.84,24043.55
1776179100,24043.17,24043.49,24015.51,24020.11
1776179400,24020.14,24024.3,24005.47,24005.49
1776179700,24005.48,24034.33,23995.66,24031.9
1776180000,24031.39,24051.06,24030.84,24039.23
1776180300,24038.57,24049.33,24035.42,24035.42
1776236400,24060.97,24063.66,24042.19,24061.82
1776236700,24062.83,24095.2,24062.48,24073.29
1776237000,24072.98,24084.52,24066.71,24069.61
1776237300,24071.02,24076.54,24053.15,24059.3
1776237600,24059.74,24070.57,24057.45,24064.4
1776237900,24064.69,24065.22,24043.98,24049.4
1776238200,24049.86,24063.47,24049.24,24056.61
1776238500,24055.66,24066.03,24053.04,24058.73
1776238800,24057.51,24057.51,24045.73,24056.52
1776239100,24056.74,24058.87,24037.37,24045.98
1776239400,24046.2,24056.87,24041.08,24043.9
1776239700,24044.0,24053.29,24033.44,24050.92
1776240000,24051.23,24052.09,24036.03,24043.49
1776240300,24043.01,24050.46,24025.12,24025.4
1776240600,24025.48,24039.3,24017.57,24039.0
1776240900,24039.01,24051.9,24038.05,24040.29
1776241200,24040.32,24046.33,24035.15,24041.28
1776241500,24041.61,24066.98,24041.27,24066.98
1776241800,24067.0,24072.44,24057.18,24070.0
1776242100,24069.3,24069.78,24062.71,24066.77
1776242400,24066.7,24099.13,24065.51,24087.65
1776242700,24087.68,24103.15,24084.77,24101.3
1776243000,24101.56,24101.56,24088.42,24096.72
1776243300,24096.82,24099.64,24087.96,24092.47
1776243600,24093.03,24101.39,24072.09,24081.15
1776243900,24081.1,24081.41,24040.25,24046.89
1776244200,24046.99,24060.55,24034.07,24058.49
1776244500,24058.67,24060.61,24046.82,24055.17
1776244800,24055.08,24068.53,24049.96,24064.48
1776245100,24064.7,24065.84,24034.45,24035.51
1776245400,24035.38,24048.74,24035.38,24041.9
1776245700,24042.62,24058.91,24042.62,24050.34
1776246000,24049.69,24062.58,24046.18,24056.0
1776246300,24056.09,24058.37,24045.46,24055.83
1776246600,24055.94,24059.24,24048.0,24053.55
1776246900,24053.02,24054.03,24048.86,24049.62
1776247200,24049.64,24062.9,24043.65,24058.32
1776247500,24058.18,24085.53,24056.1,24083.12
1776247800,24082.86,24083.57,24064.76,24066.57
1776248100,24066.03,24066.03,24033.72,24037.71
1776248400,24037.41,24046.03,24015.55,24015.77
1776248700,24015.52,24019.11,23996.8,24002.63
1776249000,24003.64,24010.88,24002.83,24009.13
1776249300,24009.22,24012.51,24002.77,24006.93
1776249600,24006.47,24052.92,24002.51,24046.79
1776249900,24046.76,24060.45,24034.72,24035.0
1776250200,24035.47,24042.56,24028.83,24041.91
1776250500,24042.19,24042.19,24026.78,24035.25
1776250800,24035.34,24044.84,24032.7,24040.78
1776251100,24041.54,24046.44,24027.64,24043.61
1776251400,24043.3,24055.29,24042.35,24050.0
1776251700,24051.31,24052.42,24036.31,24041.19
1776252000,24041.02,24045.75,24039.34,24045.75
1776252300,24045.21,24054.72,24042.05,24042.64
1776252600,24042.43,24061.99,24042.12,24051.47
1776252900,24051.93,24068.35,24050.45,24067.3
1776253200,24067.1,24067.1,24055.78,24059.74
1776253500,24059.77,24127.01,24051.11,24072.61
1776253800,24072.43,24076.17,24059.87,24065.46
1776254100,24065.78,24072.68,24062.83,24070.62
1776254400,24068.64,24068.64,24046.83,24055.24
1776254700,24053.72,24069.3,24039.68,24065.23
1776255000,24067.16,24074.17,24060.29,24062.54
1776255300,24062.31,24070.59,24050.17,24063.96
1776255600,24064.39,24065.91,24055.21,24065.91
1776255900,24065.66,24067.6,24049.62,24059.24
1776256200,24059.28,24065.56,24047.06,24048.76
1776256500,24048.49,24052.54,24037.83,24052.05
1776256800,24051.92,24061.61,24046.73,24061.54
1776257100,24061.61,24068.21,24057.56,24058.85
1776257400,24058.95,24065.22,24053.63,24058.46
1776257700,24059.12,24065.79,24054.45,24059.75
1776258000,24059.5,24062.72,24048.37,24062.18
1776258300,24062.05,24074.38,24057.04,24073.94
1776258600,24073.81,24075.87,24058.1,24058.34
1776258900,24058.2,24061.73,24052.92,24054.82
1776259200,24054.9,24066.14,24051.53,24064.35
1776259500,24065.03,24088.9,24064.19,24084.88
1776259800,24085.06,24094.06,24066.23,24086.89
1776260100,24086.51,24117.44,24083.04,24104.56
1776260400,24103.93,24104.98,24069.16,24069.16
1776260700,24069.42,24094.77,24069.42,24088.74
1776261000,24088.52,24097.99,24076.89,24084.78
1776261300,24085.02,24100.97,24083.97,24099.57
1776261600,24101.71,24101.95,24078.59,24085.02
1776261900,24084.88,24101.41,24081.03,24100.12
1776262200,24100.29,24104.75,24085.24,24095.6
1776262500,24095.05,24099.0,24078.64,24078.71
1776262800,24079.15,24102.73,24075.93,24102.34
1776263100,24102.23,24118.59,24098.0,24113.35
1776263400,24113.41,24115.39,24089.7,24094.17
1776263700,24094.71,24097.13,24066.16,24067.37
1776264000,24067.24,24086.94,24062.86,24075.1
1776264300,24075.09,24083.5,24071.1,24078.18
1776264600,24078.21,24095.72,24074.84,24087.38
1776264900,24087.15,24095.8,24086.79,24090.46
1776265200,24090.51,24097.18,24081.09,24084.85
1776265500,24084.95,24091.39,24075.11,24087.05
1776265800,24087.01,24105.74,24083.69,24087.2
1776266100,24087.3,24101.45,24083.31,24095.08
1776266400,24094.79,24094.98,24069.01,24079.56
1776266700,24079.78,24090.95,24074.88,24087.53
1776322800,24135.49,24135.49,24075.01,24075.01
1776323100,24075.03,24086.91,24060.45,24083.45
1776323400,24084.48,24093.15,24074.9,24076.12
1776323700,24075.87,24087.76,24068.45,24087.51
1776324000,24087.61,24099.15,24078.45,24096.48
1776324300,24097.06,24107.8,24087.15,24103.17
1776324600,24102.76,24113.9,24094.44,24108.62
1776324900,24110.56,24118.22,24104.03,24108.25
1776325200,24108.17,24125.22,24104.76,24109.07
1776325500,24110.48,24112.19,24096.97,24107.51
1776325800,24108.1,24110.18,24098.21,24107.17
1776326100,24107.44,24107.89,24092.91,24105.91
1776326400,24105.96,24106.17,24092.38,24092.38
1776326700,24092.07,24096.32,24074.06,24088.59
1776327000,24089.7,24092.85,24068.56,24071.2
1776327300,24070.7,24096.64,24070.7,24086.3
1776327600,24086.27,24092.0,24072.7,24075.52
1776327900,24075.65,24076.07,24059.17,24075.18
1776328200,24075.82,24081.9,24072.75,24075.56
1776328500,24075.37,24091.31,24071.86,24089.04
1776328800,24088.54,24100.64,24086.5,24098.2
1776329100,24098.4,24111.59,24097.65,24100.83
1776329400,24101.22,24118.1,24100.73,24116.48
1776329700,24116.67,24125.97,24111.34,24120.29
1776330000,24121.09,24131.1,24114.11,24126.41
1776330300,24126.27,24140.53,24124.92,24138.58
1776330600,24138.07,24139.09,24129.5,24136.2
1776330900,24136.85,24146.44,24134.26,24145.72
1776331200,24146.1,24151.33,24134.71,24142.15
1776331500,24142.06,24151.68,24140.26,24143.6
1776331800,24143.47,24152.47,24135.69,24151.23
1776332100,24150.42,24154.66,24145.88,24145.88
1776332400,24145.67,24148.66,24138.46,24147.46
1776332700,24147.6,24150.77,24138.01,24142.64
1776333000,24142.68,24146.44,24137.44,24141.5
1776333300,24141.79,24149.98,24140.06,24149.87
1776333600,24149.73,24172.82,24147.48,24169.83
1776333900,24170.01,24182.72,24168.91,24177.35
1776334200,24177.43,24180.29,24173.18,24178.41
1776334500,24179.29,24193.36,24178.41,24189.88
1776334800,24189.96,24192.04,24176.03,24180.73
1776335100,24180.98,24189.74,24179.57,24188.4
1776335400,24188.56,24191.63,24175.34,24182.71
1776335700,24183.24,24193.76,24176.08,24193.76
1776336000,24193.15,24196.34,24188.27,24189.71
1776336300,24189.49,24189.49,24175.81,24183.26
1776336600,24183.17,24183.17,24171.85,24176.05
1776336900,24176.14,24195.89,24175.83,24195.89
1776337200,24195.06,24209.68,24195.06,24205.11
1776337500,24205.33,24208.12,24195.03,24198.52
1776337800,24199.4,24209.22,24199.4,24202.06
1776338100,24202.33,24207.86,24199.13,24199.49
1776338400,24200.51,24204.3,24195.81,24195.81
1776338700,24196.49,24196.7,24186.35,24194.52
1776339000,24194.61,24218.5,24194.61,24215.58
1776339300,24215.49,24215.49,24206.34,24208.64
1776339600,24208.58,24214.1,24202.53,24213.05
1776339900,24213.15,24226.83,24211.32,24222.44
1776340200,24222.15,24230.39,24218.46,24222.57
1776340500,24223.06,24233.99,24220.82,24232.13
1776340800,24232.58,24248.13,24226.12,24238.62
1776341100,24237.85,24237.85,24210.49,24223.46
